position,track_name,artist,streams,year,month,day,danceability,energy,speechiness,acousticness,valence,tempo
43,I Like It,Cardi B,1266472,2018,12,26,0.816,0.726,0.129,0.099,0.65,136.048
44,It's the Most Wonderful Time of the Year,Andy Williams,1257502,2018,12,26,0.24,0.598,0.037,0.766,0.776,202.082
45,Saturday Nights,Khalid,1251806,2018,12,26,0.551,0.44,0.0985,0.606,0.341,167.923
46,Rockin' Around The Christmas Tree,Brenda Lee,1245827,2018,12,26,0.589,0.472,0.0502,0.614,0.898,67.196
47,rockstar (feat. 21 Savage),Post Malone,1244481,2018,12,26,0.587,0.535,0.0898,0.117,0.14,159.847
48,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1242737,2018,12,26,0.574,0.758,0.0621,0.0969,0.492,144.111
49,Do They Know It's Christmas? - 1984 Version,Band Aid,1241830,2018,12,26,0.599,0.642,0.0363,0.164,0.349,115.412
50,whoa (mind in awe),XXXTENTACION,1217374,2018,12,26,0.735,0.525,0.0441,0.653,0.369,160.147
51,Vaina Loca,Ozuna,1211838,2018,12,26,0.754,0.805,0.0752,0.315,0.555,93.983
52,Wake Up in the Sky,Gucci Mane,1183807,2018,12,26,0.8,0.578,0.0485,0.00381,0.367,143.01
53,Happy Xmas (War Is Over) - Remastered,John Lennon,1177643,2018,12,26,0.328,0.607,0.0315,0.319,0.395,146.539
54,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1174645,2018,12,26,0.774,0.511,0.0319,0.322,0.771,94.736
55,Ruin My Life,Zara Larsson,1155637,2018,12,26,0.665,0.699,0.0578,0.423,0.585,124.896
56,God's Plan,Drake,1145355,2018,12,26,0.754,0.449,0.109,0.0332,0.357,77.169
57,Adictiva,Daddy Yankee,1136860,2018,12,26,0.788,0.771,0.0563,0.291,0.701,99.038
58,BEBE (feat. Anuel Aa),6ix9ine,1123511,2018,12,26,0.635,0.902,0.109,0.172,0.286,102.063
59,BAD!,XXXTENTACION,1119452,2018,12,26,0.78,0.492,0.0671,0.0643,0.374,143.983
60,In My Feelings,Drake,1119019,2018,12,26,0.835,0.626,0.125,0.0589,0.35,91.03
61,lovely,Billie Eilish,1115861,2018,12,26,0.351,0.296,0.0333,0.934,0.12,115.284
62,Kiss and Make Up,Dua Lipa,1114063,2018,12,26,0.675,0.729,0.146,0.0557,0.63,99.986
63,Youngblood,5 Seconds of Summer,1106095,2018,12,26,0.596,0.854,0.463,0.0169,0.152,120.274
64,Promises (with Sam Smith),Calvin Harris,1100770,2018,12,26,0.781,0.768,0.0394,0.0119,0.486,123.07
65,Taste (feat. Offset),Tyga,1097898,2018,12,26,0.884,0.559,0.12,0.0236,0.342,97.994
66,Jocelyn Flores,XXXTENTACION,1064838,2018,12,26,0.872,0.391,0.242,0.469,0.437,134.021
67,KIKA (feat. Tory Lanez),6ix9ine,1061400,2018,12,26,0.745,0.715,0.245,0.128,0.342,94.513
68,Love Someone,Lukas Graham,1048334,2018,12,26,0.538,0.409,0.0505,0.172,0.265,171.838
69,Imposible,Luis Fonsi,1044395,2018,12,26,0.786,0.764,0.0798,0.122,0.913,90.979
70,Mistletoe,Justin Bieber,1044115,2018,12,26,0.658,0.56,0.0467,0.498,0.854,161.994
71,Look Back At It,A Boogie Wit da Hoodie,1037638,2018,12,26,0.791,0.587,0.0413,0.407,0.536,96.057
72,Money,Cardi B,1032343,2018,12,26,0.95,0.59,0.29,0.00534,0.219,130.003
73,Cuando Te Besé,Becky G,1024100,2018,12,26,0.772,0.732,0.213,0.307,0.295,100.048
74,Natural,Imagine Dragons,1022801,2018,12,26,0.704,0.611,0.0409,0.217,0.22,100
75,no tears left to cry,Ariana Grande,1008950,2018,12,26,0.699,0.713,0.0594,0.04,0.354,121.993
76,Desconocidos,Mau y Ricky,1000684,2018,12,26,0.709,0.771,0.166,0.146,0.709,174.006
77,Nonstop,Drake,1000009,2018,12,26,0.912,0.412,0.124,0.0164,0.422,154.983
78,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,997836,2018,12,26,0.736,0.622,0.133,0.0235,0.506,191.971
79,Shape of You,Ed Sheeran,985995,2018,12,26,0.825,0.652,0.0802,0.581,0.931,95.977
80,Bubalu,Becky G,979556,2018,12,26,0.8,0.355,0.0895,0.616,0.253,145.929
81,Psycho (feat. Ty Dolla $ign),Post Malone,977942,2018,12,26,0.739,0.559,0.117,0.58,0.439,140.124
82,Beautiful (feat. Camila Cabello),Bazzi,974718,2018,12,26,0.638,0.717,0.0337,0.346,0.249,100.027
83,Driving Home for Christmas,Chris Rea,973119,2018,12,26,0.497,0.661,0.0361,0.328,0.894,180.225
84,all my friends,21 Savage,951928,2018,12,26,0.713,0.62,0.0422,0.171,0.206,130.09
85,"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,939007,2018,12,26,0.931,0.387,0.412,0.088,0.376,125.978
86,Feliz Navidad,José Feliciano,932331,2018,12,26,0.485,0.857,0.0442,0.534,0.963,148.749
87,MALA (feat. Anuel Aa),6ix9ine,927128,2018,12,26,0.719,0.825,0.0424,0.689,0.789,100.006
88,Another One Bites The Dust - Remastered 2011,Queen,924216,2018,12,26,0.933,0.528,0.161,0.112,0.754,109.967
89,Happy Now,Kygo,924074,2018,12,26,0.693,0.575,0.0801,0.374,0.492,117.999
90,Believer,Imagine Dragons,916996,2018,12,26,0.776,0.78,0.128,0.0622,0.666,124.949
91,idontwannabeyouanymore,Billie Eilish,913821,2018,12,26,0.483,0.412,0.0402,0.737,0.247,170.163
92,Reggaeton,J Balvin,908687,2018,12,26,0.747,0.74,0.191,0.0165,0.552,176.059
93,One Kiss (with Dua Lipa),Calvin Harris,906354,2018,12,26,0.791,0.862,0.11,0.037,0.592,123.994
94,2002,Anne-Marie,905836,2018,12,26,0.697,0.683,0.117,0.0372,0.603,96.133
95,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,898606,2018,12,26,0.603,0.321,0.0599,0.881,0.844,143.104
96,Te Boté - Remix,Nio Garcia,886895,2018,12,26,0.903,0.675,0.214,0.542,0.442,96.507
97,Underneath the Tree,Kelly Clarkson,879042,2018,12,26,0.509,0.812,0.0537,0.0013,0.689,159.876
98,White Christmas,Bing Crosby,871942,2018,12,26,0.317,0.158,0.0381,0.673,0.247,130.503
99,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,870825,2018,12,26,0.67,0.743,0.0393,0.237,0.571,125.944
100,Perfect,Ed Sheeran,870028,2018,12,26,0.599,0.448,0.0232,0.163,0.168,95.05
1,"thank u, next",Ariana Grande,4410493,2018,12,27,0.724,0.647,0.0658,0.28,0.435,106.96
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3703577,2018,12,27,0.76,0.479,0.0466,0.556,0.913,89.911
3,Wow.,Post Malone,3630050,2018,12,27,0.833,0.539,0.178,0.163,0.385,99.947
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3290248,2018,12,27,0.841,0.798,0.229,0.153,0.591,95.948
5,Without Me,Halsey,3225635,2018,12,27,0.752,0.488,0.0705,0.297,0.533,136.041
6,MIA (feat. Drake),Bad Bunny,2796841,2018,12,27,0.817,0.539,0.0621,0.0141,0.158,97.062
7,SICKO MODE,Travis Scott,2553522,2018,12,27,0.834,0.73,0.222,0.00513,0.446,155.008
8,Sweet but Psycho,Ava Max,2489495,2018,12,27,0.719,0.704,0.0476,0.0691,0.628,133.002
9,Happier,Marshmello,2443969,2018,12,27,0.687,0.792,0.0452,0.191,0.671,100.015
10,ZEZE (feat. Travis Scott & Offset),Kodak Black,2348704,2018,12,27,0.861,0.603,0.176,0.0521,0.504,98.043
11,Going Bad (feat. Drake),Meek Mill,2324582,2018,12,27,0.889,0.496,0.0905,0.259,0.544,86.003
12,Adan y Eva,Paulo Londra,2312857,2018,12,27,0.767,0.709,0.336,0.323,0.72,171.993
13,Calma - Remix,Pedro Capó,2084413,2018,12,27,0.826,0.773,0.0524,0.323,0.761,126.899
14,Mo Bamba,Sheck Wes,1909539,2018,12,27,0.729,0.625,0.0315,0.194,0.261,146.034
15,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1876071,2018,12,27,0.896,0.671,0.289,0.103,0.358,112.502
16,imagine,Ariana Grande,1865921,2018,12,27,0.714,0.474,0.039,0.374,0.376,62.484
17,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1861182,2018,12,27,0.703,0.723,0.0412,0.0302,0.288,104.969
18,Shallow,Lady Gaga,1848784,2018,12,27,0.572,0.385,0.0308,0.371,0.323,95.799
19,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1839916,2018,12,27,0.601,0.794,0.0671,0.00987,0.244,114.066
20,Eastside (with Halsey & Khalid),benny blanco,1748797,2018,12,27,0.632,0.686,0.243,0.549,0.329,89.949
21,Girls Like You (feat. Cardi B),Maroon 5,1722963,2018,12,27,0.851,0.541,0.0505,0.568,0.448,124.959
22,High Hopes,Panic! At The Disco,1699502,2018,12,27,0.579,0.904,0.0618,0.193,0.681,82.014
23,when the party's over,Billie Eilish,1684058,2018,12,27,0.498,0.104,0.0621,0.979,0.205,124.001
24,SAD!,XXXTENTACION,1677378,2018,12,27,0.74,0.613,0.145,0.258,0.473,75.023
25,Better Now,Post Malone,1669578,2018,12,27,0.68,0.563,0.0454,0.354,0.374,145.028
26,Lucid Dreams,Juice WRLD,1662846,2018,12,27,0.511,0.566,0.2,0.349,0.218,83.903
27,Bohemian Rhapsody - Remastered 2011,Queen,1653324,2018,12,27,0.397,0.396,0.05,0.254,0.227,142.913
28,Better,Khalid,1579427,2018,12,27,0.596,0.552,0.097,0.0765,0.112,97.949
29,In My Mind,Dynoro,1508038,2018,12,27,0.694,0.77,0.149,0.176,0.163,125.905
30,Be Alright,Dean Lewis,1464911,2018,12,27,0.553,0.586,0.0362,0.697,0.443,126.684
31,monster,21 Savage,1445656,2018,12,27,0.89,0.607,0.124,0.158,0.224,134.022
32,Moonlight,XXXTENTACION,1436382,2018,12,27,0.921,0.537,0.0804,0.556,0.711,128.009
33,Solo de Mi,Bad Bunny,1435080,2018,12,27,0.743,0.73,0.125,0.287,0.15,179.972
34,Ella Quiere Beber - Remix,Anuel Aa,1415748,2018,12,27,0.751,0.665,0.124,0.265,0.698,95.239
35,I Like It,Cardi B,1408046,2018,12,27,0.816,0.726,0.129,0.099,0.65,136.048
36,Bad Liar,Imagine Dragons,1407383,2018,12,27,0.383,0.637,0.0703,0.0722,0.0827,177.913
37,Leave Me Alone,Flipp Dinero,1405351,2018,12,27,0.792,0.743,0.0851,0.107,0.742,150.024
38,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1398660,2018,12,27,0.574,0.758,0.0621,0.0969,0.492,144.111
39,a lot,21 Savage,1394606,2018,12,27,0.837,0.636,0.086,0.0395,0.274,145.972
40,rockstar (feat. 21 Savage),Post Malone,1381211,2018,12,27,0.587,0.535,0.0898,0.117,0.14,159.847
41,Saturday Nights,Khalid,1378444,2018,12,27,0.551,0.44,0.0985,0.606,0.341,167.923
42,whoa (mind in awe),XXXTENTACION,1311282,2018,12,27,0.735,0.525,0.0441,0.653,0.369,160.147
43,Vaina Loca,Ozuna,1298859,2018,12,27,0.754,0.805,0.0752,0.315,0.555,93.983
44,Ruin My Life,Zara Larsson,1283326,2018,12,27,0.665,0.699,0.0578,0.423,0.585,124.896
45,Wake Up in the Sky,Gucci Mane,1276541,2018,12,27,0.8,0.578,0.0485,0.00381,0.367,143.01
46,Promises (with Sam Smith),Calvin Harris,1255379,2018,12,27,0.781,0.768,0.0394,0.0119,0.486,123.07
47,God's Plan,Drake,1250070,2018,12,27,0.754,0.449,0.109,0.0332,0.357,77.169
48,Youngblood,5 Seconds of Summer,1243892,2018,12,27,0.596,0.854,0.463,0.0169,0.152,120.274
49,Kiss and Make Up,Dua Lipa,1217904,2018,12,27,0.675,0.729,0.146,0.0557,0.63,99.986
50,Taste (feat. Offset),Tyga,1214982,2018,12,27,0.884,0.559,0.12,0.0236,0.342,97.994
51,In My Feelings,Drake,1210176,2018,12,27,0.835,0.626,0.125,0.0589,0.35,91.03
52,lovely,Billie Eilish,1197063,2018,12,27,0.351,0.296,0.0333,0.934,0.12,115.284
53,Adictiva,Daddy Yankee,1197010,2018,12,27,0.788,0.771,0.0563,0.291,0.701,99.038
54,BEBE (feat. Anuel Aa),6ix9ine,1188264,2018,12,27,0.635,0.902,0.109,0.172,0.286,102.063
55,KIKA (feat. Tory Lanez),6ix9ine,1159221,2018,12,27,0.745,0.715,0.245,0.128,0.342,94.513
56,Love Someone,Lukas Graham,1157584,2018,12,27,0.538,0.409,0.0505,0.172,0.265,171.838
57,BAD!,XXXTENTACION,1150271,2018,12,27,0.78,0.492,0.0671,0.0643,0.374,143.983
58,Look Back At It,A Boogie Wit da Hoodie,1136459,2018,12,27,0.791,0.587,0.0413,0.407,0.536,96.057
59,Money,Cardi B,1130179,2018,12,27,0.95,0.59,0.29,0.00534,0.219,130.003
60,Natural,Imagine Dragons,1121602,2018,12,27,0.704,0.611,0.0409,0.217,0.22,100
61,no tears left to cry,Ariana Grande,1117632,2018,12,27,0.699,0.713,0.0594,0.04,0.354,121.993
62,Nonstop,Drake,1108091,2018,12,27,0.912,0.412,0.124,0.0164,0.422,154.983
63,All I Want for Christmas Is You,Mariah Carey,1105366,2018,12,27,0.335,0.625,0.0386,0.164,0.346,150.277
64,Jocelyn Flores,XXXTENTACION,1098937,2018,12,27,0.872,0.391,0.242,0.469,0.437,134.021
65,Imposible,Luis Fonsi,1084803,2018,12,27,0.786,0.764,0.0798,0.122,0.913,90.979
66,Cuando Te Besé,Becky G,1076929,2018,12,27,0.772,0.732,0.213,0.307,0.295,100.048
67,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,1073410,2018,12,27,0.736,0.622,0.133,0.0235,0.506,191.971
68,Shape of You,Ed Sheeran,1070627,2018,12,27,0.825,0.652,0.0802,0.581,0.931,95.977
69,Beautiful (feat. Camila Cabello),Bazzi,1066871,2018,12,27,0.638,0.717,0.0337,0.346,0.249,100.027
70,Desconocidos,Mau y Ricky,1065427,2018,12,27,0.709,0.771,0.166,0.146,0.709,174.006
71,Happy Now,Kygo,1053765,2018,12,27,0.693,0.575,0.0801,0.374,0.492,117.999
72,Psycho (feat. Ty Dolla $ign),Post Malone,1053552,2018,12,27,0.739,0.559,0.117,0.58,0.439,140.124
73,"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,1029604,2018,12,27,0.931,0.387,0.412,0.088,0.376,125.978
74,Bubalu,Becky G,1029270,2018,12,27,0.8,0.355,0.0895,0.616,0.253,145.929
75,One Kiss (with Dua Lipa),Calvin Harris,1026355,2018,12,27,0.791,0.862,0.11,0.037,0.592,123.994
76,2002,Anne-Marie,1013277,2018,12,27,0.697,0.683,0.117,0.0372,0.603,96.133
77,Let You Love Me,Rita Ora,1003130,2018,12,27,0.531,0.854,0.198,0.288,0.456,94.419
78,Solo (feat. Demi Lovato),Clean Bandit,987372,2018,12,27,0.74,0.622,0.0446,0.0357,0.556,104.966
79,Believer,Imagine Dragons,976817,2018,12,27,0.776,0.78,0.128,0.0622,0.666,124.949
80,Another One Bites The Dust - Remastered 2011,Queen,975586,2018,12,27,0.933,0.528,0.161,0.112,0.754,109.967
81,idontwannabeyouanymore,Billie Eilish,971895,2018,12,27,0.483,0.412,0.0402,0.737,0.247,170.163
82,Reggaeton,J Balvin,971011,2018,12,27,0.747,0.74,0.191,0.0165,0.552,176.059
83,all my friends,21 Savage,969637,2018,12,27,0.713,0.62,0.0422,0.171,0.206,130.09
84,Te Boté - Remix,Nio Garcia,963631,2018,12,27,0.903,0.675,0.214,0.542,0.442,96.507
85,MALA (feat. Anuel Aa),6ix9ine,961446,2018,12,27,0.719,0.825,0.0424,0.689,0.789,100.006
86,IDGAF,Dua Lipa,952180,2018,12,27,0.836,0.544,0.0943,0.0403,0.51,97.028
87,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,945715,2018,12,27,0.67,0.743,0.0393,0.237,0.571,125.944
88,Perfect,Ed Sheeran,937518,2018,12,27,0.599,0.448,0.0232,0.163,0.168,95.05
89,Havana,Camila Cabello,930612,2018,12,27,0.765,0.523,0.03,0.184,0.394,104.988
90,breathin,Ariana Grande,925835,2018,12,27,0.568,0.656,0.0433,0.0211,0.364,100.049
91,I Love It (& Lil Pump),Kanye West,923905,2018,12,27,0.901,0.522,0.33,0.0114,0.329,104.053
92,Armed And Dangerous,Juice WRLD,916951,2018,12,27,0.736,0.67,0.311,0.186,0.845,130.032
93,Body (feat. brando),Loud Luxury,914478,2018,12,27,0.752,0.764,0.038,0.0476,0.582,121.958
94,Falling Down - Bonus Track,Lil Peep,913859,2018,12,27,0.669,0.574,0.0286,0.0175,0.273,120.013
95,Amanece,Anuel Aa,902479,2018,12,27,0.79,0.631,0.0425,0.437,0.889,94.039
96,God is a woman,Ariana Grande,893741,2018,12,27,0.602,0.658,0.0558,0.0233,0.268,145.031
97,Don't Stop Me Now - Remastered,Queen,886528,2018,12,27,0.559,0.868,0.17,0.0475,0.609,156.295
98,I Fall Apart,Post Malone,883426,2018,12,27,0.556,0.538,0.0382,0.0689,0.291,143.95
99,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,876254,2018,12,27,0.766,0.881,0.137,0.0166,0.674,112.027
100,Santa Tell Me,Ariana Grande,875804,2018,12,27,0.506,0.628,0.173,0.0545,0.556,191.708
1,Wow.,Post Malone,4570136,2018,12,28,0.833,0.539,0.178,0.163,0.385,99.947
2,"thank u, next",Ariana Grande,4483115,2018,12,28,0.724,0.647,0.0658,0.28,0.435,106.96
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3934064,2018,12,28,0.76,0.479,0.0466,0.556,0.913,89.911
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3433332,2018,12,28,0.841,0.798,0.229,0.153,0.591,95.948
5,Without Me,Halsey,3334224,2018,12,28,0.752,0.488,0.0705,0.297,0.533,136.041
6,MIA (feat. Drake),Bad Bunny,2940825,2018,12,28,0.817,0.539,0.0621,0.0141,0.158,97.062
7,SICKO MODE,Travis Scott,2662699,2018,12,28,0.834,0.73,0.222,0.00513,0.446,155.008
8,Sweet but Psycho,Ava Max,2659234,2018,12,28,0.719,0.704,0.0476,0.0691,0.628,133.002
9,Happier,Marshmello,2554086,2018,12,28,0.687,0.792,0.0452,0.191,0.671,100.015
10,ZEZE (feat. Travis Scott & Offset),Kodak Black,2469724,2018,12,28,0.861,0.603,0.176,0.0521,0.504,98.043
11,Adan y Eva,Paulo Londra,2427992,2018,12,28,0.767,0.709,0.336,0.323,0.72,171.993
12,Going Bad (feat. Drake),Meek Mill,2391125,2018,12,28,0.889,0.496,0.0905,0.259,0.544,86.003
13,Calma - Remix,Pedro Capó,2266616,2018,12,28,0.826,0.773,0.0524,0.323,0.761,126.899
14,Shallow,Lady Gaga,1952756,2018,12,28,0.572,0.385,0.0308,0.371,0.323,95.799
15,imagine,Ariana Grande,1940378,2018,12,28,0.714,0.474,0.039,0.374,0.376,62.484
16,Mo Bamba,Sheck Wes,1934108,2018,12,28,0.729,0.625,0.0315,0.194,0.261,146.034
17,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1877854,2018,12,28,0.703,0.723,0.0412,0.0302,0.288,104.969
18,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1874332,2018,12,28,0.896,0.671,0.289,0.103,0.358,112.502
19,High Hopes,Panic! At The Disco,1842274,2018,12,28,0.579,0.904,0.0618,0.193,0.681,82.014
20,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1829466,2018,12,28,0.601,0.794,0.0671,0.00987,0.244,114.066
21,Eastside (with Halsey & Khalid),benny blanco,1827348,2018,12,28,0.632,0.686,0.243,0.549,0.329,89.949
22,Girls Like You (feat. Cardi B),Maroon 5,1773893,2018,12,28,0.851,0.541,0.0505,0.568,0.448,124.959
23,when the party's over,Billie Eilish,1743313,2018,12,28,0.498,0.104,0.0621,0.979,0.205,124.001
24,SAD!,XXXTENTACION,1729463,2018,12,28,0.74,0.613,0.145,0.258,0.473,75.023
25,Better Now,Post Malone,1724846,2018,12,28,0.68,0.563,0.0454,0.354,0.374,145.028
26,Bohemian Rhapsody - Remastered 2011,Queen,1711264,2018,12,28,0.397,0.396,0.05,0.254,0.227,142.913
27,Lucid Dreams,Juice WRLD,1709840,2018,12,28,0.511,0.566,0.2,0.349,0.218,83.903
28,Better,Khalid,1653837,2018,12,28,0.596,0.552,0.097,0.0765,0.112,97.949
29,In My Mind,Dynoro,1596513,2018,12,28,0.694,0.77,0.149,0.176,0.163,125.905
30,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1559818,2018,12,28,0.574,0.758,0.0621,0.0969,0.492,144.111
31,Be Alright,Dean Lewis,1519219,2018,12,28,0.553,0.586,0.0362,0.697,0.443,126.684
32,Ella Quiere Beber - Remix,Anuel Aa,1516932,2018,12,28,0.751,0.665,0.124,0.265,0.698,95.239
33,monster,21 Savage,1485638,2018,12,28,0.89,0.607,0.124,0.158,0.224,134.022
34,Solo de Mi,Bad Bunny,1485061,2018,12,28,0.743,0.73,0.125,0.287,0.15,179.972
35,Moonlight,XXXTENTACION,1467083,2018,12,28,0.921,0.537,0.0804,0.556,0.711,128.009
36,I Like It,Cardi B,1455150,2018,12,28,0.816,0.726,0.129,0.099,0.65,136.048
37,rockstar (feat. 21 Savage),Post Malone,1454059,2018,12,28,0.587,0.535,0.0898,0.117,0.14,159.847
38,Leave Me Alone,Flipp Dinero,1445886,2018,12,28,0.792,0.743,0.0851,0.107,0.742,150.024
39,Saturday Nights,Khalid,1442458,2018,12,28,0.551,0.44,0.0985,0.606,0.341,167.923
40,Vaina Loca,Ozuna,1375680,2018,12,28,0.754,0.805,0.0752,0.315,0.555,93.983
41,Promises (with Sam Smith),Calvin Harris,1372030,2018,12,28,0.781,0.768,0.0394,0.0119,0.486,123.07
42,Bad Liar,Imagine Dragons,1370564,2018,12,28,0.383,0.637,0.0703,0.0722,0.0827,177.913
43,a lot,21 Savage,1366421,2018,12,28,0.837,0.636,0.086,0.0395,0.274,145.972
44,whoa (mind in awe),XXXTENTACION,1360176,2018,12,28,0.735,0.525,0.0441,0.653,0.369,160.147
45,Ruin My Life,Zara Larsson,1345953,2018,12,28,0.665,0.699,0.0578,0.423,0.585,124.896
46,Wake Up in the Sky,Gucci Mane,1319836,2018,12,28,0.8,0.578,0.0485,0.00381,0.367,143.01
47,God's Plan,Drake,1303825,2018,12,28,0.754,0.449,0.109,0.0332,0.357,77.169
48,Adictiva,Daddy Yankee,1300003,2018,12,28,0.788,0.771,0.0563,0.291,0.701,99.038
49,Taste (feat. Offset),Tyga,1286665,2018,12,28,0.884,0.559,0.12,0.0236,0.342,97.994
50,Youngblood,5 Seconds of Summer,1280471,2018,12,28,0.596,0.854,0.463,0.0169,0.152,120.274
51,Kiss and Make Up,Dua Lipa,1268144,2018,12,28,0.675,0.729,0.146,0.0557,0.63,99.986
52,In My Feelings,Drake,1238498,2018,12,28,0.835,0.626,0.125,0.0589,0.35,91.03
53,BEBE (feat. Anuel Aa),6ix9ine,1223033,2018,12,28,0.635,0.902,0.109,0.172,0.286,102.063
54,Look Back At It,A Boogie Wit da Hoodie,1220062,2018,12,28,0.791,0.587,0.0413,0.407,0.536,96.057
55,lovely,Billie Eilish,1197211,2018,12,28,0.351,0.296,0.0333,0.934,0.12,115.284
56,Love Someone,Lukas Graham,1190023,2018,12,28,0.538,0.409,0.0505,0.172,0.265,171.838
57,KIKA (feat. Tory Lanez),6ix9ine,1167057,2018,12,28,0.745,0.715,0.245,0.128,0.342,94.513
58,Money,Cardi B,1152912,2018,12,28,0.95,0.59,0.29,0.00534,0.219,130.003
59,Desconocidos,Mau y Ricky,1139803,2018,12,28,0.709,0.771,0.166,0.146,0.709,174.006
60,Natural,Imagine Dragons,1138249,2018,12,28,0.704,0.611,0.0409,0.217,0.22,100
61,BAD!,XXXTENTACION,1137013,2018,12,28,0.78,0.492,0.0671,0.0643,0.374,143.983
62,Imposible,Luis Fonsi,1136745,2018,12,28,0.786,0.764,0.0798,0.122,0.913,90.979
63,Nonstop,Drake,1136626,2018,12,28,0.912,0.412,0.124,0.0164,0.422,154.983
64,Cuando Te Besé,Becky G,1129452,2018,12,28,0.772,0.732,0.213,0.307,0.295,100.048
65,no tears left to cry,Ariana Grande,1121945,2018,12,28,0.699,0.713,0.0594,0.04,0.354,121.993
66,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,1104569,2018,12,28,0.736,0.622,0.133,0.0235,0.506,191.971
67,Shape of You,Ed Sheeran,1097407,2018,12,28,0.825,0.652,0.0802,0.581,0.931,95.977
68,Jocelyn Flores,XXXTENTACION,1091624,2018,12,28,0.872,0.391,0.242,0.469,0.437,134.021
69,Psycho (feat. Ty Dolla $ign),Post Malone,1076273,2018,12,28,0.739,0.559,0.117,0.58,0.439,140.124
70,Happy Now,Kygo,1075480,2018,12,28,0.693,0.575,0.0801,0.374,0.492,117.999
71,Beautiful (feat. Camila Cabello),Bazzi,1070884,2018,12,28,0.638,0.717,0.0337,0.346,0.249,100.027
72,Bubalu,Becky G,1065224,2018,12,28,0.8,0.355,0.0895,0.616,0.253,145.929
73,One Kiss (with Dua Lipa),Calvin Harris,1060899,2018,12,28,0.791,0.862,0.11,0.037,0.592,123.994
74,Let You Love Me,Rita Ora,1042369,2018,12,28,0.531,0.854,0.198,0.288,0.456,94.419
75,Reggaeton,J Balvin,1035824,2018,12,28,0.747,0.74,0.191,0.0165,0.552,176.059
76,"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,1030632,2018,12,28,0.931,0.387,0.412,0.088,0.376,125.978
77,2002,Anne-Marie,1023783,2018,12,28,0.697,0.683,0.117,0.0372,0.603,96.133
78,MALA (feat. Anuel Aa),6ix9ine,1002787,2018,12,28,0.719,0.825,0.0424,0.689,0.789,100.006
